satellite,satellite_name,staleness_h,threshold_hz,is_preregistered_threshold,status,candidate_pairs,accepted_pairs,rejected_pairs,reject_rate_pct,n_train_pairs,n_validation_pairs,n_test_pairs,selected_model,val_sgp4_mae_hz,val_learned_mae_hz,val_improvement_pct,gate_decision,gate_mae,gate_p95,gate_p99,gate_outage,gate_guard_cost,test_sgp4_mae_hz,test_learned_mae_hz,test_delta_mae_hz,test_degradation_pct,test_improvement_pct,learned_wins,sgp4_wins,ties,pair_win_rate,mean_pair_delta_mae_hz,median_pair_delta_mae_hz,pair_ci_low_hz,pair_ci_high_hz,sign_test_p,holm_p,bh_q,block_bootstrap_days,block_ci_low_hz,block_ci_high_hz,block_ci_excludes_zero,test_sgp4_p95_hz,test_learned_p95_hz,test_sgp4_p99_hz,test_learned_p99_hz,test_sgp4_outage_proxy,test_learned_outage_proxy
NORAD66514,SENTINEL-6B,72,1500,True,evaluated,688,680,8,1.1628,390,163,127,linear_bias_rate,0.451209,0.482681,-6.9751,closed,closed,closed,closed,closed,closed,0.325852,0.373073,0.047221,14.4916,-14.4916,18,109,0,0.141732,0.047221,0.037933,0.039439,0.055545,0.0,0.0,0.0,46,0.037508,0.055978,True,0.959541,0.907549,1.08834,1.012971,0.0,0.0
NORAD66514,SENTINEL-6B,72,3000,False,evaluated,688,681,7,1.0174,391,163,127,stale_age_ridge,0.451209,0.993959,-120.2878,closed,closed,closed,closed,closed,closed,0.325852,1.030788,0.704936,216.3367,-216.3367,9,118,0,0.070866,0.704936,0.406675,0.55752,0.858042,0.0,0.0,0.0,46,0.546812,0.867284,True,0.959541,1.788571,1.08834,1.925115,0.0,0.0
NORAD66514,SENTINEL-6B,96,none,False,evaluated,698,698,0,0.0,404,163,131,stale_age_ridge,0.612175,9.452523,-1444.0889,closed,closed,closed,closed,closed,closed,0.437529,10.835161,10.397631,2376.4416,-2376.4416,0,131,0,0.0,10.397631,8.060933,9.451888,11.457726,0.0,0.0,0.0,49,9.314464,11.715077,True,1.285116,19.041368,1.457956,19.640507,0.0,0.0
NORAD66514,SENTINEL-6B,96,150,False,evaluated,698,682,16,2.2923,388,163,131,linear_bias_rate,0.612175,0.670683,-9.5575,closed,closed,closed,closed,closed,closed,0.437529,0.516895,0.079366,18.1396,-18.1396,15,116,0,0.114504,0.079366,0.066658,0.067066,0.092725,0.0,0.0,0.0,49,0.066669,0.093703,True,1.285116,1.202827,1.457956,1.346108,0.0,0.0
NORAD66514,SENTINEL-6B,96,500,False,evaluated,698,683,15,2.149,389,163,131,linear_bias_rate,0.612175,0.666582,-8.8876,closed,closed,closed,closed,closed,closed,0.437529,0.523031,0.085501,19.5418,-19.5418,17,114,0,0.129771,0.085501,0.04946,0.067458,0.105818,0.0,0.0,0.0,49,0.063246,0.110293,True,1.285116,1.233876,1.457956,1.377397,0.0,0.0
NORAD66514,SENTINEL-6B,96,1500,True,evaluated,698,684,14,2.0057,390,163,131,linear_bias_rate,0.612175,0.683088,-11.5839,closed,closed,closed,closed,closed,closed,0.437529,0.571663,0.134134,30.6571,-30.6571,6,125,0,0.045802,0.134134,0.04999,0.100867,0.173693,0.0,0.0,0.0,49,0.089347,0.185951,True,1.285116,1.342481,1.457956,1.492801,0.0,0.0
NORAD66514,SENTINEL-6B,96,3000,False,evaluated,698,686,12,1.7192,392,163,131,stale_age_ridge,0.612175,0.74529,-21.7446,closed,closed,closed,closed,closed,closed,0.437529,0.617069,0.17954,41.0349,-41.0349,2,129,0,0.015267,0.17954,0.165434,0.157917,0.202228,0.0,0.0,0.0,49,0.159614,0.200839,True,1.285116,1.634742,1.457956,1.817507,0.0,0.0
NORAD66514,SENTINEL-6B,168,none,False,evaluated,686,686,0,0.0,389,163,134,stale_age_ridge,1.300264,7.519027,-478.2693,closed,closed,closed,closed,closed,closed,0.778237,7.837162,7.058925,907.0403,-907.0403,0,134,0,0.0,7.058925,6.237098,6.576396,7.60393,0.0,0.0,0.0,49,6.489966,7.859658,True,2.220821,15.503099,2.588541,16.391891,0.0,0.0
NORAD66514,SENTINEL-6B,168,150,False,evaluated,686,660,26,3.7901,363,163,134,linear_bias_rate,1.300264,1.330194,-2.3018,closed,closed,closed,closed,closed,closed,0.778237,0.805763,0.027526,3.5369,-3.5369,47,87,0,0.350746,0.027526,0.037536,0.015394,0.039307,0.000695,0.10981,0.00166062,49,0.011279,0.042683,True,2.220821,2.125614,2.588541,2.51173,0.0,0.0
NORAD66514,SENTINEL-6B,168,500,False,evaluated,686,669,17,2.4781,372,163,134,linear_bias_rate,1.300264,1.363375,-4.8538,closed,closed,closed,closed,closed,closed,0.778237,0.857574,0.079337,10.1944,-10.1944,37,97,0,0.276119,0.079337,0.063265,0.058364,0.100545,0.0,0.0,0.0,49,0.057002,0.101059,True,2.220821,2.161195,2.588541,2.547744,0.0,0.0
NORAD66514,SENTINEL-6B,168,1500,True,evaluated,686,670,16,2.3324,373,163,134,linear_bias_rate,1.300264,1.410429,-8.4725,closed,closed,closed,closed,closed,closed,0.778237,0.943554,0.165317,21.2425,-21.2425,25,109,0,0.186567,0.165317,0.128278,0.129832,0.200768,0.0,0.0,0.0,49,0.131309,0.200535,True,2.220821,2.227594,2.588541,2.623288,0.0,0.0
NORAD66514,SENTINEL-6B,168,3000,False,evaluated,686,673,13,1.895,376,163,134,stale_age_ridge,1.300264,1.530139,-17.6791,closed,closed,closed,closed,closed,closed,0.778237,1.201246,0.423009,54.3548,-54.3548,13,121,0,0.097015,0.423009,0.23396,0.323629,0.533664,0.0,0.0,0.0,49,0.302429,0.589618,True,2.220821,2.830922,2.588541,3.192911,0.0,0.0
NORAD66704,FLOCK 4H 1,8,none,False,evaluated,453,453,0,0.0,276,105,72,stale_age_ridge,0.241628,0.256247,-6.05,closed,closed,closed,closed,closed,closed,0.23766,0.256004,0.018344,7.7186,-7.7186,22,50,0,0.305556,0.018344,0.014606,0.01116,0.025142,0.001294,0.20057,0.00298615,33,0.009125,0.02732,True,0.678661,0.711209,1.03378,1.066195,0.0,0.0
NORAD66704,FLOCK 4H 1,8,150,False,evaluated,453,450,3,0.6623,273,105,72,stale_age_ridge,0.241628,0.245181,-1.4705,closed,closed,closed,closed,closed,closed,0.23766,0.242498,0.004838,2.0358,-2.0358,27,45,0,0.375,0.004838,0.003061,-0.000434,0.009862,0.044371,1.0,0.07304982,33,-0.002447,0.011562,False,0.678661,0.70222,1.03378,1.058243,0.0,0.0
NORAD66704,FLOCK 4H 1,8,500,False,evaluated,453,451,2,0.4415,274,105,72,stale_age_ridge,0.241628,0.258562,-7.0082,closed,closed,closed,closed,closed,closed,0.23766,0.259905,0.022245,9.36,-9.36,25,47,0,0.347222,0.022245,0.018943,0.011591,0.032618,0.012775,1.0,0.02429049,33,0.00725,0.035992,True,0.678661,0.730735,1.03378,1.085629,0.0,0.0
NORAD66704,FLOCK 4H 1,8,1500,True,evaluated,453,452,1,0.2208,275,105,72,stale_age_ridge,0.241628,0.26576,-9.9872,closed,closed,closed,closed,closed,closed,0.23766,0.272037,0.034377,14.4646,-14.4646,21,51,0,0.291667,0.034377,0.029345,0.024503,0.043975,0.000535,0.085065,0.00128973,33,0.020937,0.046813,True,0.678661,0.725401,1.03378,1.079177,0.0,0.0
NORAD66704,FLOCK 4H 1,8,3000,False,evaluated,453,453,0,0.0,276,105,72,stale_age_ridge,0.241628,0.256247,-6.05,closed,closed,closed,closed,closed,closed,0.23766,0.256004,0.018344,7.7186,-7.7186,22,50,0,0.305556,0.018344,0.014606,0.01116,0.025142,0.001294,0.20057,0.00298615,33,0.009125,0.02732,True,0.678661,0.711209,1.03378,1.066195,0.0,0.0
NORAD66704,FLOCK 4H 1,24,none,False,evaluated,581,581,0,0.0,357,125,99,stale_age_ridge,0.760135,0.775872,-2.0703,closed,closed,closed,closed,closed,closed,0.883698,0.874451,-0.009247,-1.0464,1.0464,54,45,0,0.545455,-0.009247,-0.005329,-0.029827,0.010921,0.421523,1.0,0.52995349,40,-0.037371,0.019855,False,2.388986,2.413776,3.405874,3.420185,0.0,0.0
NORAD66704,FLOCK 4H 1,24,150,False,evaluated,581,571,10,1.7212,347,125,99,linear_bias_rate,0.760135,0.760979,-0.111,closed,closed,closed,closed,closed,closed,0.883698,0.881565,-0.002133,-0.2414,0.2414,63,36,0,0.636364,-0.002133,-0.000778,-0.00378,-0.000455,0.008634,1.0,0.017268,40,-0.003987,-0.000389,True,2.388986,2.392786,3.405874,3.409817,0.0,0.0
NORAD66704,FLOCK 4H 1,24,500,False,evaluated,581,576,5,0.8606,352,125,99,stale_age_ridge,0.760135,0.755804,0.5698,closed,closed,closed,closed,closed,closed,0.883698,0.871113,-0.012585,-1.4241,1.4241,65,34,0,0.656566,-0.012585,-0.021854,-0.018524,-0.006401,0.002395,0.35925,0.00534421,40,-0.020776,-0.003861,True,2.388986,2.394679,3.405874,3.412388,0.0,0.0
NORAD66704,FLOCK 4H 1,24,1500,True,evaluated,581,581,0,0.0,357,125,99,stale_age_ridge,0.760135,0.775872,-2.0703,closed,closed,closed,closed,closed,closed,0.883698,0.874451,-0.009247,-1.0464,1.0464,54,45,0,0.545455,-0.009247,-0.005329,-0.029827,0.010921,0.421523,1.0,0.52995349,40,-0.037371,0.019855,False,2.388986,2.413776,3.405874,3.420185,0.0,0.0
NORAD66704,FLOCK 4H 1,24,3000,False,evaluated,581,581,0,0.0,357,125,99,stale_age_ridge,0.760135,0.775872,-2.0703,closed,closed,closed,closed,closed,closed,0.883698,0.874451,-0.009247,-1.0464,1.0464,54,45,0,0.545455,-0.009247,-0.005329,-0.029827,0.010921,0.421523,1.0,0.52995349,40,-0.037371,0.019855,False,2.388986,2.413776,3.405874,3.420185,0.0,0.0
NORAD66704,FLOCK 4H 1,48,none,False,evaluated,598,598,0,0.0,365,128,105,stale_age_ridge,1.906867,1.949083,-2.2139,closed,closed,closed,closed,closed,closed,2.128672,2.140533,0.011861,0.5572,-0.5572,53,52,0,0.504762,0.011861,-0.000282,-0.037698,0.061888,1.0,1.0,1.0,40,-0.054701,0.082466,False,5.807978,5.811077,7.960019,7.903324,0.0,0.0
NORAD66704,FLOCK 4H 1,48,150,False,evaluated,598,590,8,1.3378,357,128,105,stale_age_ridge,1.906867,1.905218,0.0865,closed,closed,closed,closed,closed,closed,2.128672,2.120492,-0.00818,-0.3843,0.3843,56,49,0,0.533333,-0.00818,-0.002703,-0.017012,0.000608,0.558394,1.0,0.66125605,40,-0.019133,0.002664,False,5.807978,5.802215,7.960019,7.954359,0.0,0.0
NORAD66704,FLOCK 4H 1,48,500,False,evaluated,598,592,6,1.0033,359,128,105,stale_age_ridge,1.906867,1.896534,0.5419,closed,closed,closed,closed,closed,closed,2.128672,2.106103,-0.022569,-1.0602,1.0602,60,45,0,0.571429,-0.022569,-0.01884,-0.038849,-0.006078,0.171565,1.0,0.25312869,40,-0.043347,-0.001788,True,5.807978,5.782536,7.960019,7.933198,0.0,0.0
NORAD66704,FLOCK 4H 1,48,1500,True,evaluated,598,595,3,0.5017,362,128,105,stale_age_ridge,1.906867,1.943669,-1.93,closed,closed,closed,closed,closed,closed,2.128672,2.147719,0.019047,0.8948,-0.8948,50,55,0,0.47619,0.019047,0.003445,-0.005487,0.044793,0.696468,1.0,0.74621571,40,-0.006384,0.050718,False,5.807978,5.791485,7.960019,7.923211,0.0,0.0
NORAD66704,FLOCK 4H 1,48,3000,False,evaluated,598,596,2,0.3344,363,128,105,stale_age_ridge,1.906867,1.993937,-4.5662,closed,closed,closed,closed,closed,closed,2.128672,2.186058,0.057385,2.6958,-2.6958,48,57,0,0.457143,0.057385,0.012396,0.015131,0.103361,0.435114,1.0,0.5438925,40,0.010678,0.111764,True,5.807978,5.845683,7.960019,7.942118,0.0,0.0
NORAD66704,FLOCK 4H 1,72,none,False,evaluated,589,589,0,0.0,358,128,103,stale_age_ridge,4.075125,4.099411,-0.596,closed,closed,closed,closed,closed,closed,4.173529,4.217411,0.043883,1.0514,-1.0514,49,54,0,0.475728,0.043883,0.035659,-0.00462,0.094058,0.693686,1.0,0.7461961,40,-0.014161,0.099877,False,11.503069,11.527347,16.301634,16.309669,0.0,0.0
NORAD66704,FLOCK 4H 1,72,150,False,evaluated,589,568,21,3.5654,337,128,103,linear_bias_rate,4.075125,4.070276,0.119,closed,closed,closed,closed,closed,closed,4.173529,4.172696,-0.000832,-0.0199,0.0199,52,51,0,0.504854,-0.000832,-0.001831,-0.005021,0.003207,1.0,1.0,1.0,40,-0.007555,0.005745,False,11.503069,11.50433,16.301634,16.302759,0.0,0.0
NORAD66704,FLOCK 4H 1,72,500,False,evaluated,589,582,7,1.1885,351,128,103,linear_bias_rate,4.075125,4.069991,0.126,closed,closed,closed,closed,closed,closed,4.173529,4.172813,-0.000716,-0.0171,0.0171,52,51,0,0.504854,-0.000716,-0.003199,-0.005229,0.003667,1.0,1.0,1.0,40,-0.007972,0.006188,False,11.503069,11.503937,16.301634,16.30244,0.0,0.0
NORAD66704,FLOCK 4H 1,72,1500,True,evaluated,589,586,3,0.5093,355,128,103,linear_bias_rate,4.075125,4.068125,0.1718,closed,closed,closed,closed,closed,closed,4.173529,4.200975,0.027446,0.6576,-0.6576,55,48,0,0.533981,0.027446,-0.012836,-0.018698,0.075369,0.554601,1.0,0.65965758,40,-0.04088,0.098758,False,11.503069,11.573825,16.301634,16.365915,0.0,0.0
NORAD66704,FLOCK 4H 1,72,3000,False,evaluated,589,587,2,0.3396,356,128,103,linear_bias_rate,4.075125,4.085286,-0.2493,closed,closed,closed,closed,closed,closed,4.173529,4.174754,0.001226,0.0294,-0.0294,50,53,0,0.485437,0.001226,0.004925,-0.009171,0.011807,0.843898,1.0,0.88658545,40,-0.013458,0.017028,False,11.503069,11.5067,16.301634,16.305341,0.0,0.0
NORAD66704,FLOCK 4H 1,96,none,False,evaluated,600,600,0,0.0,365,128,107,stale_age_ridge,6.821142,6.976042,-2.2709,closed,closed,closed,closed,closed,closed,7.552705,7.694134,0.141429,1.8726,-1.8726,37,70,0,0.345794,0.141429,0.199993,0.068147,0.21236,0.00184,0.28152,0.00417479,42,0.06417,0.213594,True,20.770611,20.580778,29.397848,29.13658,0.0,0.0
NORAD66704,FLOCK 4H 1,96,150,False,evaluated,600,565,35,5.8333,331,128,106,stale_age_ridge,6.821142,6.810135,0.1614,closed,closed,closed,closed,closed,closed,7.450684,7.436232,-0.014452,-0.194,0.194,67,39,0,0.632075,-0.014452,-0.012352,-0.028393,8.8e-05,0.008417,1.0,0.01695963,42,-0.032702,0.005126,False,20.684742,20.638327,28.477378,28.43025,0.0,0.0
NORAD66704,FLOCK 4H 1,96,500,False,evaluated,600,591,9,1.5,356,128,107,linear_bias_rate,6.821142,6.815286,0.0858,closed,closed,closed,closed,closed,closed,7.552705,7.538402,-0.014303,-0.1894,0.1894,59,48,0,0.551402,-0.014303,-0.01375,-0.029349,0.001302,0.333705,1.0,0.44166838,42,-0.033284,0.004636,False,20.770611,20.813424,29.397848,29.441905,0.0,0.0
NORAD66704,FLOCK 4H 1,96,1500,True,evaluated,600,596,4,0.6667,361,128,107,linear_bias_rate,6.821142,6.841708,-0.3015,closed,closed,closed,closed,closed,closed,7.552705,7.607885,0.05518,0.7306,-0.7306,53,54,0,0.495327,0.05518,0.03085,-0.004591,0.113674,1.0,1.0,1.0,42,-0.016862,0.13579,False,20.770611,20.697864,29.397848,29.322585,0.0,0.0
NORAD66704,FLOCK 4H 1,96,3000,False,evaluated,600,597,3,0.5,362,128,107,linear_bias_rate,6.821142,6.837085,-0.2337,closed,closed,closed,closed,closed,closed,7.552705,7.596485,0.04378,0.5797,-0.5797,53,54,0,0.495327,0.04378,0.025903,-0.007104,0.094483,1.0,1.0,1.0,42,-0.019076,0.112045,False,20.770611,20.706541,29.397848,29.330688,0.0,0.0
NORAD66704,FLOCK 4H 1,168,none,False,evaluated,590,590,0,0.0,354,128,108,stale_age_ridge,25.549213,26.496649,-3.7083,closed,closed,closed,closed,closed,closed,22.841426,24.048987,1.207561,5.2867,-5.2867,45,63,0,0.416667,1.207561,1.073966,0.559819,1.824906,0.101433,1.0,0.15560744,42,0.322894,2.11342,True,63.737147,64.883076,88.262663,89.220023,0.000386,0.000386
NORAD66704,FLOCK 4H 1,168,150,False,evaluated,590,412,178,30.1695,225,96,91,stale_age_ridge,15.383139,15.287713,0.6203,closed,closed,closed,closed,closed,closed,16.100211,16.039776,-0.060435,-0.3754,0.3754,44,47,0,0.483516,-0.060435,0.06417,-0.1798,0.056793,0.834081,1.0,0.8796948,39,-0.225882,0.099293,False,45.600331,45.567024,56.732849,56.705569,0.0,0.0
NORAD66704,FLOCK 4H 1,168,500,False,evaluated,590,550,40,6.7797,316,127,107,stale_age_ridge,25.069272,25.040918,0.1131,closed,closed,closed,closed,closed,closed,22.160003,22.108323,-0.05168,-0.2332,0.2332,57,50,0,0.53271,-0.05168,-0.055882,-0.095028,-0.008937,0.562093,1.0,0.66272974,42,-0.114908,0.007625,False,62.513048,62.450407,82.437051,82.376482,0.0,0.0
NORAD66704,FLOCK 4H 1,168,1500,True,evaluated,590,574,16,2.7119,338,128,108,stale_age_ridge,25.549213,25.508987,0.1574,closed,closed,closed,closed,closed,closed,22.841426,22.765815,-0.075612,-0.331,0.331,55,53,0,0.509259,-0.075612,-0.13845,-0.17259,0.01766,0.923401,1.0,0.9626188,42,-0.224044,0.067316,False,63.737147,63.639828,88.262663,88.172054,0.000386,0.000386
NORAD66704,FLOCK 4H 1,168,3000,False,evaluated,590,581,9,1.5254,345,128,108,stale_age_ridge,25.549213,25.529047,0.0789,closed,closed,closed,closed,closed,closed,22.841426,22.790085,-0.051342,-0.2248,0.2248,66,42,0,0.611111,-0.051342,-0.047361,-0.092622,-0.010339,0.026424,1.0,0.04663059,42,-0.11135,0.005925,False,63.737147,63.653269,88.262663,88.188331,0.000386,0.000386
NORAD66705,FLOCK 4H 2,8,none,False,evaluated,478,478,0,0.0,294,113,71,stale_age_ridge,0.264916,0.391449,-47.7635,closed,closed,closed,closed,closed,closed,0.260948,0.384115,0.123167,47.1997,-47.1997,7,64,0,0.098592,0.123167,0.144336,0.103556,0.141274,0.0,0.0,0.0,33,0.099171,0.144837,True,0.720315,0.875135,0.984265,1.112045,0.0,0.0
NORAD66705,FLOCK 4H 2,8,150,False,evaluated,478,469,9,1.8828,285,113,71,stale_age_ridge,0.264916,0.264703,0.0804,closed,closed,closed,closed,closed,closed,0.260948,0.259642,-0.001306,-0.5003,0.5003,36,35,0,0.507042,-0.001306,-0.001165,-0.004026,0.001277,1.0,1.0,1.0,33,-0.004662,0.001879,False,0.720315,0.721203,0.984265,0.985287,0.0,0.0
NORAD66705,FLOCK 4H 2,8,500,False,evaluated,478,474,4,0.8368,290,113,71,stale_age_ridge,0.264916,0.291711,-10.1144,closed,closed,closed,closed,closed,closed,0.260948,0.288675,0.027727,10.6256,-10.6256,25,46,0,0.352113,0.027727,0.040156,0.018213,0.037623,0.016995,1.0,0.030591,33,0.015664,0.040392,True,0.720315,0.734413,0.984265,0.99043,0.0,0.0
NORAD66705,FLOCK 4H 2,8,1500,True,evaluated,478,475,3,0.6276,291,113,71,linear_bias_rate,0.264916,0.270762,-2.2067,closed,closed,closed,closed,closed,closed,0.260948,0.267495,0.006547,2.5087,-2.5087,27,44,0,0.380282,0.006547,0.0049,0.002608,0.01064,0.056815,1.0,0.09023559,33,0.002108,0.011773,True,0.720315,0.717769,0.984265,0.981197,0.0,0.0
NORAD66705,FLOCK 4H 2,8,3000,False,evaluated,478,477,1,0.2092,293,113,71,linear_bias_rate,0.264916,0.265622,-0.2665,closed,closed,closed,closed,closed,closed,0.260948,0.261737,0.000789,0.3024,-0.3024,33,38,0,0.464789,0.000789,0.001968,-0.000716,0.002407,0.635308,1.0,0.70881471,33,-0.000892,0.002663,False,0.720315,0.72117,0.984265,0.984916,0.0,0.0
NORAD66705,FLOCK 4H 2,24,none,False,evaluated,605,605,0,0.0,366,136,103,stale_age_ridge,0.754164,0.792716,-5.1119,closed,closed,closed,closed,closed,closed,0.832382,0.889169,0.056787,6.8223,-6.8223,43,60,0,0.417476,0.056787,0.034144,0.028178,0.083991,0.114468,1.0,0.17363124,40,0.025362,0.086999,True,2.355223,2.394127,3.094859,3.121918,0.0,0.0
NORAD66705,FLOCK 4H 2,24,150,False,evaluated,605,596,9,1.4876,357,136,103,stale_age_ridge,0.754164,0.749941,0.56,closed,closed,closed,closed,closed,closed,0.832382,0.825558,-0.006824,-0.8198,0.8198,54,49,0,0.524272,-0.006824,-0.001914,-0.013236,-0.000627,0.693686,1.0,0.7461961,40,-0.014874,0.001349,False,2.355223,2.34661,3.094859,3.085882,0.0,0.0
NORAD66705,FLOCK 4H 2,24,500,False,evaluated,605,602,3,0.4959,363,136,103,stale_age_ridge,0.754164,0.763376,-1.2214,closed,closed,closed,closed,closed,closed,0.832382,0.845197,0.012816,1.5396,-1.5396,40,63,0,0.38835,0.012816,0.011523,0.006444,0.019654,0.029682,1.0,0.05137269,40,0.006098,0.019189,True,2.355223,2.351195,3.094859,3.085062,0.0,0.0
NORAD66705,FLOCK 4H 2,24,1500,True,evaluated,605,602,3,0.4959,363,136,103,stale_age_ridge,0.754164,0.763376,-1.2214,closed,closed,closed,closed,closed,closed,0.832382,0.845197,0.012816,1.5396,-1.5396,40,63,0,0.38835,0.012816,0.011523,0.006444,0.019654,0.029682,1.0,0.05137269,40,0.006098,0.019189,True,2.355223,2.351195,3.094859,3.085062,0.0,0.0
NORAD66705,FLOCK 4H 2,24,3000,False,evaluated,605,603,2,0.3306,364,136,103,stale_age_ridge,0.754164,0.765373,-1.4862,closed,closed,closed,closed,closed,closed,0.832382,0.847818,0.015437,1.8545,-1.8545,37,66,0,0.359223,0.015437,0.015298,0.008889,0.022355,0.005536,0.780576,0.01149785,40,0.007513,0.022902,True,2.355223,2.352879,3.094859,3.086045,0.0,0.0
NORAD66705,FLOCK 4H 2,48,none,False,evaluated,616,616,0,0.0,375,137,104,stale_age_ridge,1.962829,2.028201,-3.3305,closed,closed,closed,closed,closed,closed,2.378153,2.440758,0.062605,2.6325,-2.6325,45,59,0,0.432692,0.062605,0.125193,-0.003075,0.133187,0.202173,1.0,0.29035484,42,-0.021426,0.156073,False,6.747777,6.923795,9.651474,9.811163,0.0,0.0
NORAD66705,FLOCK 4H 2,48,150,False,evaluated,616,597,19,3.0844,356,137,104,stale_age_ridge,1.962829,1.954409,0.429,closed,closed,closed,closed,closed,closed,2.378153,2.359782,-0.018371,-0.7725,0.7725,59,45,0,0.567308,-0.018371,-0.034744,-0.030279,-0.006432,0.202173,1.0,0.29035484,42,-0.033067,-0.002085,True,6.747777,6.730656,9.651474,9.635949,0.0,0.0
NORAD66705,FLOCK 4H 2,48,500,False,evaluated,616,608,8,1.2987,367,137,104,stale_age_ridge,1.962829,1.955515,0.3727,closed,closed,closed,closed,closed,closed,2.378153,2.357736,-0.020417,-0.8585,0.8585,60,44,0,0.576923,-0.020417,-0.029001,-0.03607,-0.004293,0.140956,1.0,0.20911055,42,-0.039327,0.000744,False,6.747777,6.713644,9.651474,9.619358,0.0,0.0
NORAD66705,FLOCK 4H 2,48,1500,True,evaluated,616,610,6,0.974,369,137,104,stale_age_ridge,1.962829,1.954249,0.4371,closed,closed,closed,closed,closed,closed,2.378153,2.361537,-0.016616,-0.6987,0.6987,61,43,0,0.586538,-0.016616,-0.039931,-0.027864,-0.004124,0.095044,1.0,0.14833457,42,-0.031395,-6.9e-05,True,6.747777,6.749378,9.651474,9.652445,0.0,0.0
NORAD66705,FLOCK 4H 2,48,3000,False,evaluated,616,613,3,0.487,372,137,104,stale_age_ridge,1.962829,1.954527,0.423,closed,closed,closed,closed,closed,closed,2.378153,2.361695,-0.016458,-0.692,0.692,59,45,0,0.567308,-0.016458,-0.01872,-0.02753,-0.004358,0.202173,1.0,0.29035484,42,-0.029756,-0.001152,True,6.747777,6.732822,9.651474,9.634528,0.0,0.0
NORAD66705,FLOCK 4H 2,72,none,False,evaluated,615,615,0,0.0,375,137,103,stale_age_ridge,4.652394,4.589782,1.3458,closed,closed,closed,closed,closed,closed,5.28762,5.269792,-0.017829,-0.3372,0.3372,54,49,0,0.524272,-0.017829,-0.035697,-0.083521,0.046224,0.693686,1.0,0.7461961,41,-0.107392,0.067412,False,14.952347,14.995045,19.982203,20.016262,0.0,0.0
NORAD66705,FLOCK 4H 2,72,150,False,evaluated,615,583,32,5.2033,344,137,102,ridge,4.652394,4.605647,1.0048,closed,closed,closed,closed,closed,closed,5.029367,5.096307,0.06694,1.331,-1.331,49,53,0,0.480392,0.06694,0.038584,-0.043775,0.175333,0.766604,1.0,0.81811494,41,-0.091705,0.21564,False,14.243485,14.263344,18.794383,18.784044,0.0,0.0
NORAD66705,FLOCK 4H 2,72,500,False,evaluated,615,598,17,2.7642,358,137,103,stale_age_ridge,4.652394,4.616346,0.7748,closed,closed,closed,closed,closed,closed,5.28762,5.248925,-0.038696,-0.7318,0.7318,57,46,0,0.553398,-0.038696,-0.074793,-0.076227,-0.002308,0.324479,1.0,0.43157305,41,-0.089329,0.013079,False,14.952347,14.919806,19.982203,19.949719,0.0,0.0
NORAD66705,FLOCK 4H 2,72,1500,True,evaluated,615,607,8,1.3008,367,137,103,stale_age_ridge,4.652394,4.627796,0.5287,closed,closed,closed,closed,closed,closed,5.28762,5.258837,-0.028784,-0.5444,0.5444,55,48,0,0.533981,-0.028784,-0.07292,-0.079355,0.0197,0.554601,1.0,0.65965758,41,-0.096963,0.036854,False,14.952347,14.893242,19.982203,19.927856,0.0,0.0
NORAD66705,FLOCK 4H 2,72,3000,False,evaluated,615,609,6,0.9756,369,137,103,stale_age_ridge,4.652394,4.618694,0.7244,closed,closed,closed,closed,closed,closed,5.28762,5.252491,-0.035129,-0.6644,0.6644,55,48,0,0.533981,-0.035129,-0.069105,-0.085165,0.012752,0.554601,1.0,0.65965758,41,-0.102583,0.031141,False,14.952347,14.9063,19.982203,19.939584,0.0,0.0
NORAD66705,FLOCK 4H 2,96,none,False,evaluated,614,614,0,0.0,372,139,103,stale_age_ridge,7.717516,8.185078,-6.0585,closed,closed,closed,closed,closed,closed,7.395288,8.163829,0.768541,10.3923,-10.3923,33,70,0,0.320388,0.768541,0.253793,0.473561,1.096529,0.000341,0.056606,0.00087686,42,0.430834,1.116146,True,20.703507,21.267569,27.074315,27.491816,0.0,0.0
NORAD66705,FLOCK 4H 2,96,150,False,evaluated,614,570,44,7.1661,328,139,103,ridge,7.717516,7.700749,0.2172,closed,closed,closed,closed,closed,closed,7.395288,7.393555,-0.001733,-0.0234,0.0234,55,48,0,0.533981,-0.001733,-0.009572,-0.120217,0.12372,0.554601,1.0,0.65965758,42,-0.184338,0.173507,False,20.703507,20.624517,27.074315,26.981028,0.0,0.0
NORAD66705,FLOCK 4H 2,96,500,False,evaluated,614,596,18,2.9316,354,139,103,stale_age_ridge,7.717516,7.696394,0.2737,closed,closed,closed,closed,closed,closed,7.395288,7.379881,-0.015407,-0.2083,0.2083,55,48,0,0.533981,-0.015407,-0.079645,-0.065132,0.040306,0.554601,1.0,0.65965758,42,-0.088609,0.060275,False,20.703507,20.683715,27.074315,27.045696,0.0,0.0
NORAD66705,FLOCK 4H 2,96,1500,True,evaluated,614,607,7,1.1401,365,139,103,stale_age_ridge,7.717516,7.697709,0.2566,closed,closed,closed,closed,closed,closed,7.395288,7.40693,0.011642,0.1574,-0.1574,63,40,0,0.61165,0.011642,-0.023312,-0.022471,0.050049,0.029682,1.0,0.05137269,42,-0.034449,0.060482,False,20.703507,20.714817,27.074315,27.079069,0.0,0.0
